name,sale_price,speed,url
Gucci Medium New Jackie Bag,700,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/gucci-medium-new-jackie-bag-7
Salvatore Ferragamo Leather Handle Bag,180,"",https://www.therealreal.com/products/women/handbags/handle-bags/salvatore-ferragamo-leather-handle-bag-41
Prada Tessuto Gaufre Shoulder Bag,350,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/prada-tessuto-gaufre-shoulder-bag-10
Botkier Suede Ava Hobo,125,"",https://www.therealreal.com/products/women/handbags/hobos/botkier-suede-ava-hobo
Chanel Satin Leo Lion Clutch,1025,"",https://www.therealreal.com/products/women/handbags/clutches/chanel-satin-leo-lion-clutch
Alexander McQueen Satin De Manta Clutch,330,"",https://www.therealreal.com/products/women/handbags/clutches/alexander-mcqueen-satin-de-manta-clutch-32
Bottega Veneta Intrecciato Messenger Bag,800,"",https://www.therealreal.com/products/women/handbags/crossbody-bags/bottega-veneta-intrecciato-messenger-bag-34
Fatto a Mano by Carlos Falchi Medium Crocodile Satchel,400,"",https://www.therealreal.com/products/women/handbags/satchels/fatto-a-mano-by-carlos-falchi-medium-crocodile-satchel-1
Etro Embossed Leather Handle Bag,180,"",https://www.therealreal.com/products/women/handbags/handle-bags/etro-embossed-leather-handle-bag-10
Jimmy Choo Leather Blake Bag,330,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/jimmy-choo-leather-blake-bag-2
Fendi To You Bag,395,"",https://www.therealreal.com/products/women/handbags/handle-bags/fendi-to-you-bag-23
Dolce & Gabbana Mini Crochet & Snakeskin Shoulder Bag,530,"",https://www.therealreal.com/products/women/handbags/mini-bags/dolce-and-gabbana-mini-crochet-and-snakekin-shoulder-bag
Chanel Icons Secret Label Flap Bag,1395,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-icons-secret-label-flap-bag-7
Mansur Gavriel Small Leather Bucket Bag,480,"",https://www.therealreal.com/products/women/handbags/crossbody-bags/mansur-gavriel-small-leather-bucket-bag
Jimmy Choo Distressed Leather Bag,180,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/jimmy-choo-distressed-leather-bag
VBH Brera Leather Bag,1025,"",https://www.therealreal.com/products/women/handbags/handle-bags/vbh-brera-leather-bag
Bottega Veneta Intrecciato Leather Handle Bag,895,"",https://www.therealreal.com/products/women/handbags/handle-bags/bottega-veneta-intrecciato-leather-handle-bag-35
Burberry Haymarket Check Peyton Bag,425,"",https://www.therealreal.com/products/women/handbags/crossbody-bags/burberry-haymarket-check-peyton-bag
Lanvin Leather Kentucky Satchel,245,"",https://www.therealreal.com/products/women/handbags/satchels/lanvin-leather-kentucky-satchel-2
Mayle Leather Flap Bag,95,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/mayle-leather-flap-bag-1
Bottega Veneta Patent Leather Handle Bag,395,"",https://www.therealreal.com/products/women/handbags/handle-bags/bottega-veneta-patent-leather-handle-bag-1
Chloé Leather Messenger Bag,250,"",https://www.therealreal.com/products/women/handbags/crossbody-bags/chloe-leather-messenger-bag-4
Michael Michael Kors Leather Cynthia Bag,180,"",https://www.therealreal.com/products/women/handbags/satchels/michael-michael-kors-leather-cynthia-bag
Fendi Pequin Simply Shopping Tote,400,"",https://www.therealreal.com/products/women/handbags/totes/fendi-pequin-simply-shopping-tote
Miu Miu Suede Fringe-Trimmed Crossbody,300,"",https://www.therealreal.com/products/women/handbags/crossbody-bags/miu-miu-suede-fringe-trimmed-crossbody
Rebecca Minkoff Striped Raffia Tote,90,"",https://www.therealreal.com/products/women/handbags/totes/rebecca-minkoff-striped-raffia-tote
Marni 2017 Small Bucket Bag,995,"",https://www.therealreal.com/products/women/handbags/bucket-bags/marni-small-bucket-bag
Louis Vuitton Mini Pleaty Bag,330,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/louis-vuitton-mini-pleaty-bag-45
Coach Grained Leather Tote,175,"",https://www.therealreal.com/products/women/handbags/totes/coach-grained-leather-tote-1
Gucci Suede Heart Bag,200,"",https://www.therealreal.com/products/women/handbags/shoulder-bags/gucci-suede-heart-bag
Chanel Ligne Cambon Pochette,525,"",https://www.therealreal.com/products/women/handbags/handle-bags/chanel-ligne-cambon-pochette-105
